species;38K;ATPase;Integrase2;LbFVorf102;LbFVorf20;LbFVorf23;LbFVorf5;LbFVorf54;LbFVorf87;LbFVorf92;LbFVorf94;LbFVorf99;PDDEXK;ac38;ac81;dnapol;helicase;lcat;lef4;lef5;lef8;lef9;p33;p69;p74;pif1;pif2;pif3;pif5;count_0;count_4;count_1;count_3;count_3-4;count_1-4;count_1-3;count_1-2;count_1-3-4;count_1-2-4;count_1-2-3;count_2;count_2-3;Nb_EVEs;order;Cumulative_scaffold_length
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster orseoliae;1-4;3-4;1-3;1-4;1-3-4;1;1;1-4;1;1-4;1;1-4;4;1-4;1-3;2-3;1-3-4;1-3-4;1-4;1;1-3;1;1-4;1-4;1;1;1-4;1-4;1-4;0.0;1.0;8.0;0.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;29.0;Hymenoptera;340951
Platygaster_equestris;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;26777
Polygonus leo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;9336
Pseudoneuroterus saliens;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;Hymenoptera;3117
Pseudoneuroterus saliens;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;Hymenoptera;3117
Pseudoneuroterus saliens;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;Hymenoptera;3117
Pseudoneuroterus saliens;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;Hymenoptera;3117
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
